concept_id_a,concept_id_b,cosine_similarity,shared_terms,page_path_a,page_path_b
hhmi_nih_incentive_contrast,public_agency_accountability_constraint,0.2401,project; funding; azoulay; hhmi; political; public; nih; constraints,concepts/methods/hhmi_nih_incentive_contrast.md,concepts/validations/public_agency_accountability_constraint.md
average_based_ranking_tail_leverage,citation_tail_sparsity_limit,0.2400,tail; rank; based; mean; sensitivity; indicators; extreme; diagnostics,concepts/validations/average_based_ranking_tail_leverage.md,concepts/validations/citation_tail_sparsity_limit.md
cohort_productivity_contribution_aggregation,delayed_independent_contribution_window,0.2400,innovation; cohort; jones; burden; training; active; contribution; contributions,concepts/methods/cohort_productivity_contribution_aggregation.md,concepts/consequences/delayed_independent_contribution_window.md
knowledge_burden_scale_effects_constraint,same_cohort_productivity_equivalence,0.2399,productivity; burden; knowledge; jones; innovation; education; harder; innovator,concepts/mechanisms/knowledge_burden_scale_effects_constraint.md,concepts/mechanisms/same_cohort_productivity_equivalence.md
public_scrutiny_metric_revision,quantitative_bias_challenge_probe,0.2399,metric; hicks; indicator; documented; w2068452509; rijcke; manifesto; leiden,concepts/validations/public_scrutiny_metric_revision.md,concepts/methods/quantitative_bias_challenge_probe.md
funding_award_disruption_contrast,narrow_win_idea_commitment_test,0.2398,award; funded; post; funding; wang; grant; near; later,concepts/validations/funding_award_disruption_contrast.md,concepts/hypotheses/narrow_win_idea_commitment_test.md
artwork_style_embedding_transfer,cross_domain_creative_career_histories,0.2397,style; career; liu; domain; art; artworks; hot; creative,concepts/representations/artwork_style_embedding_transfer.md,concepts/datasets/cross_domain_creative_career_histories.md
biomedicine_exclusion_representativeness_bias,single_journal_coauthorship_coverage_bias,0.2397,collaboration; newman; source; bias; coauthorship; w2097777089; patterns; sources,concepts/validations/biomedicine_exclusion_representativeness_bias.md,concepts/validations/single_journal_coauthorship_coverage_bias.md
field_population_models,field_query_corpus_construction,0.2397,bettencourt; query; population; author; keyword; corpus; saturation; specialty,concepts/methods/field_population_models.md,concepts/methods/field_query_corpus_construction.md
novel_discovery_out_of_distribution_limit,predictive_evaluation_false_negative_harm_taxonomy,0.2396,novel; clauset; discoveries; discovery; false; novelty; negative; prediction,concepts/validations/novel_discovery_out_of_distribution_limit.md,concepts/validations/predictive_evaluation_false_negative_harm_taxonomy.md
application_signal_to_mobility_conversion_gap,mobility_policy_event_register,0.2395,mobility; policy; sugimoto; yegros; restrictions; applications; shocks; affiliation,concepts/validations/application_signal_to_mobility_conversion_gap.md,concepts/datasets/mobility_policy_event_register.md
author_metric_update_rank_persistence,public_author_profile_adoption_bias,0.2395,profile; author; public; ioannidis; rank; profiles; rankings; database,concepts/validations/author_metric_update_rank_persistence.md,concepts/validations/public_author_profile_adoption_bias.md
citation_network_rewiring_nulls,faculty_hiring_null_models,0.2395,rewiring; null; rewired; observed; degree; carlo; monte; randomly,concepts/methods/citation_network_rewiring_nulls.md,concepts/methods/faculty_hiring_null_models.md
main_path_analysis,structural_equivalence_citation_relation_mapping,0.2395,equivalence; structural; hummon; doreian; connectivity; similarity; historical; dna,concepts/methods/main_path_analysis.md,concepts/representations/structural_equivalence_citation_relation_mapping.md
pmra_overexpansion_cutoff_check,subfield_coherence_barrier_measures,0.2394,pmra; subfield; relatedness; azoulay; entry; related; event; articles,concepts/validations/pmra_overexpansion_cutoff_check.md,concepts/measures/subfield_coherence_barrier_measures.md
disruptiveness_decline,unlinked_reference_coverage_control,0.2393,park; disruption; trends; funk; patents; coverage; knowledge; leahey,concepts/mechanisms/disruptiveness_decline.md,concepts/validations/unlinked_reference_coverage_control.md
idea_reproductive_number,scientific_inactive_author_state,0.2392,active; bettencourt; exit; population; transmission; fitted; author; adopter,concepts/measures/idea_reproductive_number.md,concepts/representations/scientific_inactive_author_state.md
author_metric_update_rank_persistence,spreadsheet_first_metric_release,0.2391,metric; release; update; ioannidis; author; snapshot; table; database,concepts/validations/author_metric_update_rank_persistence.md,concepts/methods/spreadsheet_first_metric_release.md
content_embedding_entity_enrichment_pathway,title_abstract_full_text_embedding_limit,0.2390,embedding; abstract; embeddings; licensing; sciscinet; future; validation; have,concepts/methods/content_embedding_entity_enrichment_pathway.md,concepts/validations/title_abstract_full_text_embedding_limit.md
average_normalization_skewness_check,log_binned_citation_distribution_estimator,0.2389,distribution; tail; binned; radicchi; normalized; distributions; log; histogram,concepts/validations/average_normalization_skewness_check.md,concepts/methods/log_binned_citation_distribution_estimator.md
accepted_sequence_acceptance_proxy,field_chaperone_effect_gradient,0.2388,accepted; chaperone; sekara; submission; journals; effect; venue; author,concepts/validations/accepted_sequence_acceptance_proxy.md,concepts/measures/field_chaperone_effect_gradient.md
aggregateable_societal_impact_indicator_requirement,post_academic_application_context,0.2388,societal; bornmann; context; assessment; documents; policy; w2952238320; climate,concepts/validations/aggregateable_societal_impact_indicator_requirement.md,concepts/mechanisms/post_academic_application_context.md
artwork_style_embedding_transfer,creative_product_phenotyping_agenda,0.2388,creative; style; embedding; artwork; embeddings; liu; career; artworks,concepts/representations/artwork_style_embedding_transfer.md,concepts/methods/creative_product_phenotyping_agenda.md
mentor_prestige_fit_tradeoff,nature_index_institutional_prestige_score,0.2388,prestige; prestigious; environment; early; collaboration; opportunity; academic; training,concepts/hypotheses/mentor_prestige_fit_tradeoff.md,concepts/measures/nature_index_institutional_prestige_score.md
adjacent_article_altmetric_sign_test,facebook_wall_post_counts,0.2387,facebook; wall; altmetric; thelwall; posts; source; score; journal,concepts/validations/adjacent_article_altmetric_sign_test.md,concepts/measures/facebook_wall_post_counts.md
alpha_correction_degrees_of_freedom_limit,sequential_p_value_path_instability,0.2387,alpha; path; stopping; simmons; value; sequential; false; positive,concepts/validations/alpha_correction_degrees_of_freedom_limit.md,concepts/representations/sequential_p_value_path_instability.md
open_skg_comparator_ecology,skg_sunset_successor_continuity,0.2387,graph; open; priem; scholarly; skg; source; knowledge; graphs,concepts/datasets/open_skg_comparator_ecology.md,concepts/validations/skg_sunset_successor_continuity.md
productivity_window_normalization_caveat,rd_spending_per_researcher_threshold,0.2387,per; window; national; time; year; period; publication; mix,concepts/validations/productivity_window_normalization_caveat.md,concepts/measures/rd_spending_per_researcher_threshold.md
citation_component_root_selection,citation_dag_topological_sort,0.2386,dependency; sort; hummon; doreian; path; terminal; connected; node,concepts/methods/citation_component_root_selection.md,concepts/methods/citation_dag_topological_sort.md
standardized_author_citation_database,unassigned_author_field_classification_boundary,0.2386,author; ioannidis; standardized; database; subfield; metrics; classification; coverage,concepts/datasets/standardized_author_citation_database.md,concepts/validations/unassigned_author_field_classification_boundary.md
h_index,preprint_to_metric_implementation_feedback,0.2385,hirsch; metric; index; database; individual; w2128438887; quantify; evolution,concepts/measures/h_index.md,concepts/mechanisms/preprint_to_metric_implementation_feedback.md
new_scholarly_media_scope_caveat,supporting_online_material_reference_omission,0.2385,online; evans; indexed; omission; journal; caveat; index; diverse,concepts/validations/new_scholarly_media_scope_caveat.md,concepts/validations/supporting_online_material_reference_omission.md
altmetric_meaning_validation_gap,scientometric_measure_construct_validation,0.2384,construct; validity; validation; interpretation; expert; evaluation; indicators; policy,concepts/validations/altmetric_meaning_validation_gap.md,concepts/validations/scientometric_measure_construct_validation.md
discovery_discoverer_target_entanglement,prediction_residuals_as_discovery_diagnostics,0.2383,prediction; discovery; clauset; predictions; discoveries; target; classes; w2585057539,concepts/representations/discovery_discoverer_target_entanglement.md,concepts/validations/prediction_residuals_as_discovery_diagnostics.md
log_binned_citation_distribution_estimator,rank_log_binning_for_transition_power,0.2382,bin; bins; binning; log; logarithmic; binned; number; normalized,concepts/methods/log_binned_citation_distribution_estimator.md,concepts/methods/rank_log_binning_for_transition_power.md
pattern_to_policy_causal_gap,racial_reckoning_policy_intervention_test,0.2382,intervention; interventions; policy; descriptive; outcomes; reform; evaluation; funding,concepts/validations/pattern_to_policy_causal_gap.md,concepts/validations/racial_reckoning_policy_intervention_test.md
restricted_raw_public_derived_bibliometric_release,spreadsheet_first_metric_release,0.2381,release; derived; metric; public; raw; table; tables; source,concepts/methods/restricted_raw_public_derived_bibliometric_release.md,concepts/methods/spreadsheet_first_metric_release.md
alternative_indicator_mechanism_modeling,indicator_systemic_effects,0.2380,indicator; indicators; manipulation; gaming; mechanism; promotion; assessment; behavior,concepts/methods/alternative_indicator_mechanism_modeling.md,concepts/mechanisms/indicator_systemic_effects.md
conference_journal_double_counting,field_classification_sensitivity,0.2380,waltman; journal; counting; publication; sensitivity; level; double; indicators,concepts/validations/conference_journal_double_counting.md,concepts/validations/field_classification_sensitivity.md
